IDs,start,survt,status,sex,year,comm.size,comm.close,comm.degree,pop.close,pop.degree,salmon
85,9,11,0,F,1989,18,0.166666667,0.764705882,0.13253012,0.590909091,1.6
10,37,39,0,M,1989,18,1,1,0.385542169,1,1.6
12,52,54,0,F,1989,18,0.444444444,0.882352941,0.313253012,0.681818182,1.6
1,38,40,0,M,1989,18,0.944444444,1,0.421686747,0.954545455,1.6
78,11,13,0,F,1989,18,0.777777778,0.882352941,0.265060241,0.681818182,1.6
9,78,80,0,F,1989,18,0.833333333,0.823529412,0.301204819,0.818181818,1.6
50,13,15,0,F,1989,18,0.277777778,0.764705882,0.325301205,0.727272727,1.6
6,16,18,0,F,1989,18,0.555555556,0.823529412,0.120481928,0.727272727,1.6
88,2,4,0,M,1989,18,0.5,0.764705882,0.192771084,0.681818182,1.6
8,19,21,0,F,1989,18,0.222222222,0.647058824,0.21686747,0.5,1.6
87,4,6,0,F,1989,18,0.111111111,0.705882353,0.084337349,0.545454545,1.6
2,28,30,0,F,1989,18,0.333333333,0.941176471,0.253012048,0.818181818,1.6
4,55,57,0,F,1989,18,0.722222222,0.764705882,0.156626506,0.681818182,1.6
3,18,20,0,F,1989,18,0.666666667,0.823529412,0.228915663,0.818181818,1.6
51,12,14,0,M,1989,18,0.055555556,0.470588235,0.060240964,0.363636364,1.6
11,32,34,0,F,1989,18,0.388888889,0.764705882,0.204819277,0.727272727,1.6
38,33,35,0,F,1989,7,0.714285714,0.8,0.614457831,0.363636364,1.6
97,4,6,0,M,1989,7,0.428571429,0.4,0.602409639,0.136363636,1.6
17,35,37,0,M,1989,17,1,0.6,0.373493976,0.5,1.6
24,56,58,0,F,1989,17,0.705882353,0.6,0.409638554,0.772727273,1.6
28,79,81,0,F,1989,17,0.588235294,0.533333333,0.289156627,0.454545455,1.6
19,19,21,0,F,1989,17,0.882352941,0.666666667,0.34939759,0.636363636,1.6
92,2,4,0,F,1989,17,0.647058824,0.4,0.337349398,0.363636364,1.6
25,27,29,0,F,1989,17,0.235294118,0.666666667,0.108433735,0.590909091,1.6
27,37,39,0,M,1989,17,0.941176471,1,0.397590361,0.818181818,1.6
22,41,43,0,F,1989,17,0.294117647,0.666666667,0.072289157,0.454545455,1.6
20,18,20,0,F,1989,17,0.117647059,0.4,0.012048193,0.272727273,1.6
21,24,26,0,M,1989,17,0.352941176,0.6,0.180722892,0.727272727,1.6
89,4,6,0,F,1989,17,0.764705882,0.733333333,0.096385542,0.5,1.6
91,2,4,0,M,1989,17,0.411764706,0.6,0.144578313,0.590909091,1.6
29,59,61,1,F,1989,17,0.470588235,0.4,0.240963855,0.272727273,1.6
23,33,35,0,F,1989,17,0.823529412,0.666666667,0.168674699,0.454545455,1.6
52,13,15,0,F,1989,17,0.529411765,0.533333333,0.024096386,0.409090909,1.6
90,2,4,0,F,1989,17,0.058823529,0.333333333,0.036144578,0.227272727,1.6
18,56,58,0,F,1989,17,0.176470588,0.2,0.048192771,0.136363636,1.6
46,19,21,0,F,1989,7,0.857142857,1,0.590361446,0.272727273,1.6
70,16,18,0,F,1989,7,0.142857143,0.6,0.771084337,0.363636364,1.6
36,39,41,0,F,1989,7,1,0.8,0.86746988,0.409090909,1.6
62,40,42,0,F,1989,26,0.769230769,0.421052632,0.891566265,0.454545455,1.6
65,25,27,0,M,1989,26,1,1,0.987951807,0.954545455,1.6
66,40,42,0,F,1989,7,0.428571429,0.666666667,0.674698795,0.363636364,1.6
77,17,19,0,M,1989,7,1,1,0.626506024,0.318181818,1.6
49,58,60,0,F,1989,26,0.038461538,0.210526316,0.469879518,0.227272727,1.6
83,10,12,0,M,1989,26,0.076923077,0.421052632,0.710843373,0.5,1.6
99,4,6,0,M,1989,26,0.384615385,0.526315789,0.927710843,0.636363636,1.6
80,26,28,0,F,1989,26,0.307692308,0.526315789,0.879518072,0.5,1.6
39,43,45,0,F,1989,26,0.153846154,0.315789474,0.759036145,0.454545455,1.6
81,17,19,0,F,1989,26,0.230769231,0.578947368,0.662650602,0.545454545,1.6
31,31,33,0,M,1989,26,0.846153846,0.947368421,0.939759036,0.954545455,1.6
32,56,58,0,F,1989,26,0.730769231,0.736842105,0.951807229,0.727272727,1.6
68,17,19,0,M,1989,26,0.961538462,0.842105263,1,0.818181818,1.6
35,29,31,0,F,1989,4,NA,NA,0.638554217,0.454545455,1.6
55,34,36,0,F,1989,26,0.115384615,0.263157895,0.698795181,0.272727273,1.6
103,2,4,0,F,1989,26,0.653846154,0.368421053,0.807228916,0.318181818,1.6
93,27,29,0,M,1989,26,0.884615385,1,0.975903614,0.954545455,1.6
76,13,15,0,M,1989,26,0.615384615,0.315789474,0.855421687,0.318181818,1.6
96,4,6,0,M,1989,7,0.714285714,1,0.56626506,0.5,1.6
59,19,21,0,F,1989,26,0.923076923,0.789473684,0.963855422,0.772727273,1.6
105,0,2,0,M,1989,26,0.692307692,0.684210526,0.722891566,0.590909091,1.6
101,3,5,0,F,1989,26,0.461538462,0.473684211,0.65060241,0.409090909,1.6
61,25,27,0,F,1989,7,0.857142857,0.833333333,0.493975904,0.318181818,1.6
74,13,15,0,F,1989,7,0.285714286,0.833333333,0.746987952,0.636363636,1.6
63,34,36,0,F,1989,26,0.538461538,0.526315789,0.831325301,0.545454545,1.6
86,5,7,0,M,1989,26,0.423076923,0.263157895,0.819277108,0.318181818,1.6
100,4,6,0,M,1989,26,0.576923077,0.473684211,0.903614458,0.590909091,1.6
69,16,18,0,M,1989,26,0.807692308,0.684210526,0.915662651,0.636363636,1.6
67,13,15,0,M,1989,26,0.192307692,0.473684211,0.686746988,0.454545455,1.6
42,17,19,0,F,1989,7,0.285714286,0.6,0.795180723,0.227272727,1.6
98,4,6,0,F,1989,7,0.571428571,0.6,0.554216867,0.136363636,1.6
60,61,63,0,F,1989,7,0.142857143,0.5,0.43373494,0.136363636,1.6
72,13,15,0,F,1989,26,0.5,0.421052632,0.843373494,0.409090909,1.6
47,29,31,0,F,1989,26,0.269230769,0.473684211,0.78313253,0.5,1.6
95,5,7,0,F,1989,4,NA,NA,0.578313253,0.318181818,1.6
41,15,17,0,M,1989,4,NA,NA,0.542168675,0.272727273,1.6
104,0,2,0,M,1989,4,NA,NA,0.481927711,0.090909091,1.6
84,10,12,0,M,1989,7,0.571428571,0.833333333,0.506024096,0.272727273,1.6
43,52,54,0,F,1989,26,0.346153846,0.368421053,0.734939759,0.318181818,1.6
30,31,33,0,M,1989,4,NA,NA,0.530120482,0.136363636,1.6
94,4,6,0,F,1989,4,NA,NA,0.518072289,0.227272727,1.6
64,47,49,0,F,1989,4,NA,NA,0.445783133,0.136363636,1.6
73,13,15,0,F,1989,4,NA,NA,0.457831325,0.090909091,1.6
3,19,20,0,F,1990,18,0.555555556,0.647058824,0.103448276,0.47826087,1.47
88,3,4,0,M,1990,18,0.666666667,0.823529412,0.045977011,0.608695652,1.47
11,33,34,0,F,1990,18,0.722222222,0.764705882,0.091954023,0.565217391,1.47
78,12,13,0,F,1990,18,0.5,0.647058824,0.057471264,0.47826087,1.47
12,53,54,0,F,1990,18,0.777777778,0.647058824,0.16091954,0.47826087,1.47
2,29,30,0,F,1990,18,0.111111111,0.705882353,0.229885057,0.695652174,1.47
1,39,40,0,M,1990,18,1,1,0.149425287,0.739130435,1.47
6,17,18,0,F,1990,18,0.833333333,0.823529412,0.068965517,0.608695652,1.47
87,5,6,0,F,1990,18,0.222222222,0.470588235,0.183908046,0.347826087,1.47
51,13,14,0,M,1990,18,0.277777778,0.529411765,0.206896552,0.434782609,1.47
15,57,58,0,F,1990,18,0.388888889,0.647058824,0.034482759,0.47826087,1.47
9,79,80,0,F,1990,18,0.888888889,0.764705882,0.08045977,0.565217391,1.47
4,56,57,0,F,1990,18,0.611111111,0.823529412,0.022988506,0.608695652,1.47
8,20,21,0,F,1990,18,0.055555556,0.588235294,0.011494253,0.434782609,1.47
85,10,11,0,F,1990,18,0.166666667,0.588235294,0.195402299,0.47826087,1.47
13,34,35,0,M,1990,18,0.944444444,0.882352941,0.126436782,0.652173913,1.47
10,38,39,0,M,1990,18,0.444444444,0.882352941,0.114942529,0.695652174,1.47
50,14,15,0,F,1990,18,0.333333333,0.588235294,0.137931034,0.434782609,1.47
62,41,42,0,F,1990,30,0.166666667,0.65,0.689655172,0.826086957,1.47
63,35,36,0,F,1990,30,0.3,0.55,0.551724138,0.47826087,1.47
59,20,21,0,F,1990,30,0.966666667,1,0.850574713,0.913043478,1.47
105,1,2,0,M,1990,30,0.7,0.65,0.586206897,0.565217391,1.47
31,32,33,0,M,1990,30,0.866666667,0.8,0.965517241,0.956521739,1.47
72,14,15,0,F,1990,30,0.5,0.55,0.781609195,0.565217391,1.47
47,30,31,0,F,1990,30,0.333333333,0.3,0.862068966,0.304347826,1.47
60,62,63,0,F,1990,30,0.933333333,0.6,0.827586207,0.565217391,1.47
98,5,6,0,F,1990,30,0.633333333,0.45,0.505747126,0.434782609,1.47
55,35,36,0,F,1990,30,0.9,0.65,0.83908046,0.565217391,1.47
67,14,15,0,M,1990,30,0.733333333,0.9,0.712643678,1,1.47
30,32,33,0,M,1990,4,NA,NA,0.609195402,0.173913043,1.47
94,5,6,0,F,1990,4,NA,NA,0.632183908,0.130434783,1.47
42,18,19,0,F,1990,30,0.766666667,0.75,0.655172414,0.652173913,1.47
65,26,27,0,M,1990,30,0.366666667,0.65,0.701149425,0.652173913,1.47
76,14,15,0,M,1990,30,0.4,0.75,0.988505747,0.826086957,1.47
103,3,4,0,F,1990,30,0.466666667,0.45,0.482758621,0.391304348,1.47
32,57,58,0,F,1990,30,0.533333333,0.85,0.67816092,0.782608696,1.47
101,4,5,0,F,1990,30,0.8,0.65,0.528735632,0.565217391,1.47
46,20,21,0,F,1990,30,0.833333333,0.85,0.75862069,0.826086957,1.47
66,41,42,0,F,1990,30,0.066666667,0.35,0.494252874,0.47826087,1.47
68,18,19,0,M,1990,30,0.433333333,0.85,0.91954023,0.956521739,1.47
70,17,18,0,F,1990,30,0.6,0.8,0.643678161,0.826086957,1.47
43,53,54,0,F,1990,30,0.133333333,0.2,0.942528736,0.260869565,1.47
36,40,41,0,F,1990,30,1,0.65,0.896551724,0.565217391,1.47
69,17,18,0,M,1990,30,0.566666667,0.55,0.954022989,0.782608696,1.47
61,26,27,0,F,1990,6,1,1,0.793103448,0.304347826,1.47
100,5,6,0,M,1990,13,0.846153846,0.555555556,0.298850575,0.347826087,1.47
81,18,19,0,F,1990,13,0.538461538,0.444444444,0.563218391,0.260869565,1.47
39,44,45,0,F,1990,13,0.615384615,0.555555556,0.344827586,0.347826087,1.47
106,0,1,0,UNK,1990,6,0.833333333,1,0.908045977,0.391304348,1.47
95,6,7,0,F,1990,13,0.230769231,0.333333333,0.275862069,0.173913043,1.47
41,16,17,0,M,1990,13,0.692307692,0.444444444,0.32183908,0.217391304,1.47
38,34,35,0,F,1990,30,0.2,0.55,0.735632184,0.608695652,1.47
97,5,6,0,M,1990,30,0.1,0.2,0.724137931,0.260869565,1.47
104,1,2,0,M,1990,13,0.153846154,0.333333333,0.379310345,0.217391304,1.47
35,30,31,0,F,1990,13,0.307692308,0.555555556,0.402298851,0.47826087,1.47
93,28,29,0,M,1990,13,1,1,0.24137931,0.47826087,1.47
74,14,15,0,F,1990,6,0.5,1,0.471264368,0.47826087,1.47
96,5,6,0,M,1990,6,0.166666667,1,1,0.565217391,1.47
86,6,7,0,M,1990,30,0.233333333,0.45,0.390804598,0.391304348,1.47
84,11,12,0,M,1990,6,0.666666667,1,0.977011494,0.434782609,1.47
77,18,19,0,M,1990,30,0.033333333,0.2,0.804597701,0.391304348,1.47
107,0,1,0,M,1990,30,0.666666667,0.55,0.666666667,0.47826087,1.47
99,5,6,0,M,1990,13,0.384615385,0.555555556,0.413793103,0.391304348,1.47
83,11,12,0,M,1990,13,0.076923077,0.333333333,0.172413793,0.130434783,1.47
80,27,28,0,F,1990,13,0.769230769,0.555555556,0.310344828,0.391304348,1.47
49,59,60,0,F,1990,13,0.923076923,0.777777778,0.333333333,0.347826087,1.47
52,14,15,0,F,1990,16,0.9375,0.8,0.770114943,0.52173913,1.47
18,57,58,0,F,1990,16,0.0625,0.533333333,0.517241379,0.391304348,1.47
89,5,6,0,F,1990,16,0.25,0.6,0.885057471,0.434782609,1.47
23,34,35,0,F,1990,16,0.75,0.6,0.816091954,0.391304348,1.47
19,20,21,0,F,1990,16,0.5,0.8,0.287356322,0.52173913,1.47
20,19,20,0,F,1990,16,0.3125,0.4,0.747126437,0.304347826,1.47
90,3,4,0,F,1990,16,0.125,0.866666667,0.540229885,0.695652174,1.47
28,80,81,0,F,1990,16,0.625,0.8,0.931034483,0.608695652,1.47
92,3,4,0,F,1990,16,0.375,0.533333333,0.264367816,0.347826087,1.47
27,38,39,0,M,1990,16,0.8125,0.933333333,0.459770115,0.608695652,1.47
24,57,58,0,F,1990,16,0.4375,0.6,0.356321839,0.391304348,1.47
17,36,37,0,M,1990,16,0.875,1,0.873563218,0.739130435,1.47
21,25,26,0,M,1990,16,0.5625,0.466666667,0.597701149,0.347826087,1.47
22,42,43,0,F,1990,16,0.6875,0.666666667,0.436781609,0.47826087,1.47
91,3,4,0,M,1990,16,0.1875,0.333333333,0.425287356,0.217391304,1.47
25,28,29,0,F,1990,16,1,0.733333333,0.620689655,0.47826087,1.47
108,0,1,0,F,1990,6,0.333333333,1,0.367816092,0.434782609,1.47
109,0,1,0,F,1990,30,0.266666667,0.1,0.574712644,0.130434783,1.47
110,0,1,0,M,1990,13,0.461538462,0.666666667,0.218390805,0.304347826,1.47
73,14,15,0,F,1990,4,NA,NA,0.252873563,0.086956522,1.47
64,48,49,0,F,1990,4,NA,NA,0.448275862,0.260869565,1.47
10,39,40,0,M,1991,16,1,0.916666667,0.5,0.52173913,1.36
13,35,36,0,M,1991,16,0.875,0.916666667,0.739130435,0.782608696,1.36
6,18,19,0,F,1991,16,0.8125,0.833333333,0.336956522,0.47826087,1.36
78,13,14,0,F,1991,16,0.125,0.5,0.826086957,0.695652174,1.36
9,80,81,0,F,1991,16,0.625,1,0.282608696,0.695652174,1.36
15,58,59,0,F,1991,16,0.375,0.833333333,0.684782609,0.695652174,1.36
88,4,5,1,M,1991,16,0.75,0.916666667,0.369565217,0.52173913,1.36
4,57,58,0,F,1991,16,0.3125,0.666666667,0.141304348,0.391304348,1.36
11,34,35,0,F,1991,16,0.25,0.583333333,0.836956522,0.739130435,1.36
3,20,21,0,F,1991,16,0.4375,0.833333333,0.923913043,0.782608696,1.36
28,81,82,0,F,1991,17,0.823529412,0.666666667,0.445652174,0.739130435,1.36
17,37,38,0,M,1991,17,1,1,0.413043478,1,1.36
91,4,5,0,M,1991,17,0.176470588,0.4,0.02173913,0.304347826,1.36
22,43,44,0,F,1991,17,0.294117647,0.466666667,0.010869565,0.304347826,1.36
21,26,27,0,M,1991,17,0.470588235,0.733333333,0.043478261,0.52173913,1.36
19,21,22,0,F,1991,17,0.529411765,0.533333333,0.304347826,0.565217391,1.36
92,4,5,0,F,1991,17,0.411764706,0.4,0.326086957,0.304347826,1.36
24,58,59,0,F,1991,17,0.705882353,0.866666667,0.25,0.565217391,1.36
20,20,21,0,F,1991,17,0.647058824,0.666666667,0.173913043,0.608695652,1.36
113,0,1,0,M,1991,17,0.588235294,0.733333333,0.184782609,0.695652174,1.36
90,4,5,0,F,1991,17,0.117647059,0.333333333,0.076086957,0.347826087,1.36
52,15,16,0,F,1991,17,0.882352941,0.8,0.293478261,0.695652174,1.36
50,15,16,0,F,1991,16,0.5625,0.916666667,0.52173913,0.739130435,1.36
1,40,41,0,M,1991,16,0.9375,0.833333333,0.47826087,0.608695652,1.36
12,54,55,0,F,1991,16,0.5,0.833333333,0.434782609,0.652173913,1.36
51,14,15,0,M,1991,4,NA,NA,0.456521739,0.347826087,1.36
87,6,7,0,F,1991,4,NA,NA,0.402173913,0.391304348,1.36
2,30,31,0,F,1991,4,NA,NA,0.467391304,0.565217391,1.36
85,11,12,0,F,1991,4,NA,NA,0.532608696,0.304347826,1.36
18,58,59,0,F,1991,17,0.058823529,0.533333333,0.065217391,0.391304348,1.36
89,6,7,0,F,1991,17,0.235294118,0.466666667,0.097826087,0.304347826,1.36
27,39,40,1,M,1991,17,0.764705882,0.6,0.260869565,0.47826087,1.36
23,35,36,0,F,1991,17,0.941176471,0.666666667,0.163043478,0.52173913,1.36
83,12,13,0,M,1991,2,NA,NA,0.239130435,0.130434783,1.36
99,6,7,0,M,1991,2,NA,NA,0.22826087,0.130434783,1.36
47,31,32,0,F,1991,8,1,1,1,0.47826087,1.36
42,19,20,0,F,1991,8,0.875,1,0.815217391,0.304347826,1.36
107,1,2,0,M,1991,3,NA,NA,0.489130435,0.217391304,1.36
64,49,50,0,F,1991,6,1,0.8,0.597826087,0.173913043,1.36
38,35,36,0,F,1991,6,0.666666667,1,0.72826087,0.434782609,1.36
73,15,16,0,F,1991,6,0.166666667,1,0.347826087,0.217391304,1.36
30,33,34,0,M,1991,6,0.833333333,0.8,0.576086957,0.304347826,1.36
97,6,7,0,M,1991,6,0.333333333,0.4,0.608695652,0.130434783,1.36
94,6,7,0,F,1991,6,0.5,0.8,0.706521739,0.347826087,1.36
62,42,43,0,F,1991,11,0.545454545,0.75,0.902173913,0.434782609,1.36
114,0,1,0,M,1991,11,0.272727273,0.75,0.880434783,0.434782609,1.36
63,36,37,0,F,1991,11,1,0.875,0.891304348,0.47826087,1.36
81,19,20,0,F,1991,6,0.833333333,0.8,0.130434783,0.217391304,1.36
110,1,2,0,M,1991,6,0.5,0.8,0.108695652,0.217391304,1.36
67,15,16,0,M,1991,3,NA,NA,0.934782609,0.391304348,1.36
103,4,5,0,F,1991,3,NA,NA,0.869565217,0.173913043,1.36
74,15,16,0,F,1991,10,1,0.75,0.967391304,0.304347826,1.36
108,1,2,0,F,1991,10,0.1,0.5,0.913043478,0.260869565,1.36
60,63,64,0,F,1991,8,0.625,1,0.97826087,0.565217391,1.36
76,15,16,0,M,1991,8,0.375,0.5,0.586956522,0.173913043,1.36
70,18,19,0,F,1991,2,NA,NA,0.77173913,0.217391304,1.36
49,60,61,0,F,1991,6,0.333333333,0.8,0.086956522,0.173913043,1.36
100,6,7,0,M,1991,6,1,1,0.206521739,0.304347826,1.36
39,45,46,0,F,1991,6,0.166666667,0.4,0.27173913,0.217391304,1.36
98,6,7,0,F,1991,8,0.75,0.5,0.75,0.173913043,1.36
36,41,42,0,F,1991,11,0.090909091,0.375,0.663043478,0.304347826,1.36
101,5,6,0,F,1991,11,0.818181818,0.75,0.793478261,0.304347826,1.36
59,21,22,0,F,1991,11,0.909090909,0.75,0.760869565,0.260869565,1.36
105,2,3,0,M,1991,11,0.363636364,1,0.673913043,0.608695652,1.36
32,58,59,0,F,1991,8,0.125,0.25,0.858695652,0.260869565,1.36
66,42,43,0,F,1991,10,0.9,1,0.989130435,0.47826087,1.36
115,0,1,0,F,1991,10,0.7,0.75,0.956521739,0.434782609,1.36
84,12,13,0,M,1991,10,0.8,0.75,0.717391304,0.608695652,1.36
96,6,7,0,M,1991,10,0.3,0.625,0.652173913,0.391304348,1.36
72,15,16,0,F,1991,8,0.25,0.25,0.847826087,0.130434783,1.36
61,27,28,0,F,1991,10,0.2,0.5,0.619565217,0.304347826,1.36
106,1,2,0,UNK,1991,10,0.4,0.5,0.630434783,0.260869565,1.36
8,21,22,0,F,1991,16,0.6875,0.75,0.315217391,0.47826087,1.36
25,29,30,0,F,1991,17,0.352941176,0.533333333,0.032608696,0.434782609,1.36
109,1,2,0,F,1991,2,NA,NA,0.510869565,0.043478261,1.36
77,19,20,0,M,1991,10,0.6,0.625,0.804347826,0.347826087,1.36
65,27,28,0,M,1991,11,0.454545455,0.75,0.695652174,0.304347826,1.36
31,33,34,0,M,1991,11,0.181818182,0.875,0.543478261,0.347826087,1.36
95,7,8,0,F,1991,4,NA,NA,0.423913043,0.173913043,1.36
104,2,3,0,M,1991,4,NA,NA,0.391304348,0.173913043,1.36
41,17,18,0,M,1991,4,NA,NA,0.380434783,0.130434783,1.36
69,18,19,0,M,1991,11,0.727272727,0.75,0.565217391,0.260869565,1.36
93,29,30,0,M,1991,6,0.666666667,1,0.119565217,0.217391304,1.36
86,7,8,0,M,1991,11,0.636363636,0.875,0.641304348,0.347826087,1.36
35,31,32,0,F,1991,4,NA,NA,0.195652174,0.086956522,1.36
55,36,37,0,F,1991,3,NA,NA,0.554347826,0.043478261,1.36
46,21,22,0,F,1991,3,NA,NA,0.358695652,0.130434783,1.36
68,19,20,0,M,1991,8,0.5,0.5,0.782608696,0.260869565,1.36
43,54,55,0,F,1991,10,0.5,0.5,0.945652174,0.304347826,1.36
80,28,29,0,F,1991,3,NA,NA,0.217391304,0.043478261,1.36
111,0,1,0,M,1991,16,0.1875,0.083333333,0.152173913,0.043478261,1.36
112,0,1,0,M,1991,16,0.0625,0.083333333,0.054347826,0.043478261,1.36
9,81,82,0,F,1992,15,1,0.923076923,0.098901099,0.764705882,1.29
3,21,22,0,F,1992,15,0.133333333,0.769230769,0.010989011,0.647058824,1.29
112,1,2,0,M,1992,15,0.333333333,0.538461538,0.032967033,0.588235294,1.29
8,22,23,0,F,1992,15,0.4,0.538461538,0.043956044,0.470588235,1.29
111,1,2,0,M,1992,15,0.666666667,0.692307692,0.065934066,0.705882353,1.29
1,41,42,0,M,1992,15,0.8,0.769230769,0.384615385,0.882352941,1.29
10,40,41,0,M,1992,15,0.866666667,1,0.241758242,0.882352941,1.29
51,15,16,0,M,1992,4,NA,NA,0.197802198,0.529411765,1.29
2,31,32,0,F,1992,4,NA,NA,0.263736264,0.647058824,1.29
50,16,17,0,F,1992,15,0.533333333,0.538461538,0.120879121,0.647058824,1.29
85,12,13,0,F,1992,4,NA,NA,0.087912088,0.529411765,1.29
12,55,56,0,F,1992,15,0.466666667,0.846153846,0.131868132,0.823529412,1.29
87,7,8,0,F,1992,4,NA,NA,0.054945055,0.411764706,1.29
13,36,37,0,M,1992,15,0.733333333,0.923076923,0.230769231,0.941176471,1.29
11,35,36,0,F,1992,15,0.066666667,0.461538462,0.549450549,0.470588235,1.29
78,14,15,0,F,1992,15,0.2,0.538461538,0.395604396,0.647058824,1.29
6,19,20,0,F,1992,15,0.933333333,0.615384615,0.10989011,0.647058824,1.29
15,59,60,0,F,1992,15,0.6,0.615384615,0.252747253,0.647058824,1.29
39,46,47,0,F,1992,5,1,1,0.626373626,0.588235294,1.29
81,20,21,0,F,1992,5,0.6,1,0.472527473,0.411764706,1.29
55,37,38,0,F,1992,16,0.625,0.461538462,0.648351648,0.411764706,1.29
103,5,6,0,F,1992,16,0.5,0.384615385,0.593406593,0.352941176,1.29
67,16,17,0,M,1992,16,0.6875,0.615384615,0.681318681,0.823529412,1.29
98,7,8,0,F,1992,15,0.533333333,0.666666667,1,1,1.29
74,16,17,0,F,1992,5,0.6,1,0.571428571,0.647058824,1.29
77,20,21,0,M,1992,5,0.2,1,0.175824176,0.294117647,1.29
108,2,3,0,F,1992,5,0.8,1,0.296703297,0.235294118,1.29
38,36,37,0,F,1992,15,0.6,1,0.978021978,1,1.29
97,7,8,0,M,1992,15,0.4,0.666666667,0.912087912,0.705882353,1.29
69,19,20,0,M,1992,16,0.0625,0.461538462,0.527472527,0.411764706,1.29
105,3,4,0,M,1992,16,0.3125,0.461538462,0.406593407,0.352941176,1.29
62,43,44,0,F,1992,16,0.8125,0.615384615,0.32967033,0.470588235,1.29
65,28,29,0,M,1992,16,0.875,1,0.318681319,0.823529412,1.29
32,59,60,0,F,1992,16,0.125,0.538461538,0.692307692,0.588235294,1.29
59,22,23,0,F,1992,16,1,0.846153846,0.450549451,0.705882353,1.29
31,34,35,0,M,1992,16,0.4375,0.692307692,0.56043956,0.647058824,1.29
114,1,2,0,M,1992,16,0.75,0.615384615,0.362637363,0.470588235,1.29
110,2,3,0,M,1992,5,0.2,1,0.307692308,0.352941176,1.29
100,7,8,0,M,1992,5,0.4,1,0.604395604,0.352941176,1.29
68,20,21,0,M,1992,16,0.1875,0.384615385,0.615384615,0.529411765,1.29
47,32,33,0,F,1992,15,0.666666667,0.666666667,0.923076923,0.588235294,1.29
91,5,6,0,M,1992,4,NA,NA,0.43956044,0.352941176,1.29
22,44,45,0,F,1992,4,NA,NA,0.483516484,0.470588235,1.29
21,27,28,0,M,1992,4,NA,NA,0.428571429,0.352941176,1.29
90,5,6,0,F,1992,12,0.083333333,0.666666667,0.021978022,0.470588235,1.29
113,1,2,0,M,1992,12,0.916666667,0.666666667,0.153846154,0.352941176,1.29
24,59,60,0,F,1992,12,0.583333333,0.777777778,0.659340659,0.705882353,1.29
52,16,17,0,F,1992,12,0.5,0.888888889,0.714285714,0.705882353,1.29
20,21,22,0,F,1992,12,1,1,0.285714286,0.764705882,1.29
18,59,60,0,F,1992,12,0.166666667,0.222222222,0.076923077,0.176470588,1.29
17,38,39,0,M,1992,12,0.666666667,0.888888889,0.274725275,0.823529412,1.29
19,22,23,0,F,1992,12,0.416666667,0.555555556,0.516483516,0.470588235,1.29
66,43,44,0,F,1992,5,1,1,0.373626374,0.352941176,1.29
115,1,2,0,F,1992,5,0.4,1,0.186813187,0.294117647,1.29
93,30,31,0,M,1992,5,0.8,1,0.703296703,0.941176471,1.29
49,61,62,0,F,1992,7,1,0.833333333,0.769230769,0.411764706,1.29
83,13,14,0,M,1992,7,0.714285714,0.5,0.868131868,0.411764706,1.29
23,36,37,0,F,1992,12,0.833333333,0.888888889,0.208791209,0.529411765,1.29
89,7,8,0,F,1992,12,0.75,0.555555556,0.351648352,0.352941176,1.29
28,82,83,0,F,1992,12,0.25,0.777777778,0.164835165,0.588235294,1.29
35,32,33,0,F,1992,4,NA,NA,0.835164835,0.470588235,1.29
104,3,4,0,M,1992,4,NA,NA,0.758241758,0.176470588,1.29
95,8,9,0,F,1992,4,NA,NA,0.736263736,0.294117647,1.29
41,18,19,0,M,1992,4,NA,NA,0.846153846,0.470588235,1.29
106,2,3,0,UNK,1992,4,NA,NA,0.538461538,0.235294118,1.29
84,13,14,0,M,1992,4,NA,NA,0.637362637,0.176470588,1.29
96,7,8,0,M,1992,4,NA,NA,0.791208791,0.352941176,1.29
36,42,43,0,F,1992,15,1,0.75,0.967032967,0.647058824,1.29
76,16,17,0,M,1992,15,0.2,0.5,0.747252747,0.647058824,1.29
92,5,6,0,F,1992,12,0.333333333,0.555555556,0.461538462,0.352941176,1.29
25,30,31,0,F,1992,4,NA,NA,0.582417582,0.470588235,1.29
42,20,21,0,F,1992,15,0.8,0.75,0.989010989,0.647058824,1.29
72,16,17,0,F,1992,15,0.933333333,1,0.945054945,0.764705882,1.29
43,55,56,0,F,1992,15,0.333333333,0.666666667,0.78021978,0.764705882,1.29
107,2,3,0,M,1992,15,0.733333333,0.583333333,0.879120879,0.529411765,1.29
101,6,7,0,F,1992,16,0.5625,0.692307692,0.340659341,0.529411765,1.29
60,64,65,0,F,1992,15,0.266666667,0.333333333,0.934065934,0.352941176,1.29
30,34,35,0,M,1992,15,0.133333333,0.416666667,0.956043956,0.588235294,1.29
70,19,20,0,F,1992,15,0.866666667,1,0.89010989,0.882352941,1.29
80,29,30,0,F,1992,7,0.857142857,1,0.857142857,0.882352941,1.29
99,7,8,0,M,1992,7,0.285714286,0.5,0.813186813,0.529411765,1.29
64,50,51,0,F,1992,7,0.571428571,0.5,0.824175824,0.294117647,1.29
94,7,8,0,F,1992,7,0.428571429,0.666666667,0.67032967,0.411764706,1.29
46,22,23,0,F,1992,15,0.066666667,0.833333333,0.901098901,0.941176471,1.29
109,2,3,0,F,1992,15,0.466666667,0.666666667,0.802197802,0.470588235,1.29
73,16,17,0,F,1992,7,0.142857143,0.333333333,0.725274725,0.294117647,1.29
